ocid,start_date,end_date,co2_pm
ocds-0c46vo-0001-e04f210c-4b2f-4735-8be9-5321a7f4289b,2019-11-28,2021-07-31,30.881790459223897
ocds-0c46vo-0001-b84b835c-23b1-4f0a-a9c3-ebca89962197,2019-11-28,2022-11-27,0.02500002739726027
ocds-0c46vo-0001-72fe4c82-9566-4a09-a893-1a6bdb6a7fbc,2019-11-28,2022-11-27,0.04944449863013698
ocds-0c46vo-0001-69ce3db9-62fd-4704-9713-d76588e3e7e0,2019-11-28,2022-11-27,0.025371444470958904
ocds-0c46vo-0001-cfb2c4aa-b76f-4386-b8bc-36f9aa409908,2019-11-29,2025-11-28,0.12022301323596532
ocds-0c46vo-0001-26482fa7-b3fb-44d5-ae05-eba9499cbf5e,2019-11-29,2023-09-28,0.06856867771694067
ocds-0c46vo-0001-00eaeb14-d12d-4458-8221-fad09eb2f3d4,2019-11-29,2021-08-31,0.11388468018720749
ocds-0c46vo-0001-21098c02-b62b-4914-9844-5fafd58ac00f,2019-11-29,2021-03-31,0.18075497950819672
ocds-0c46vo-0001-2fde5a9f-fdcd-4b99-9c77-9c2fe7e99100,2019-11-30,2021-11-29,0.03744004103013699
ocds-0c46vo-0001-f3d7e6ab-6200-4955-b73a-d763abfcc190,2019-12-01,2023-11-30,0.12371225432492468
ocds-0c46vo-0001-451be09d-c7f3-4862-a62f-e024f8a4fa2c,2019-12-01,2021-11-30,0.37498166093835616
ocds-0c46vo-0001-62540e53-8f69-4b11-b430-a8beb1efc1f5,2019-12-01,2021-03-31,0.5351086111111111
ocds-0c46vo-0001-0e98a2cb-69eb-4a49-a95c-487b698b5daa,2019-12-01,2029-11-30,0.0804989792365827
ocds-0c46vo-0001-b4d9b6f5-d29b-439c-815d-f3e019755b5d,2019-12-01,2022-12-31,1.5522626851961456
ocds-0c46vo-0001-8f13bbc3-f098-4257-be7c-c6204a80bc00,2019-12-01,2022-11-30,0.3125003424657534
ocds-0c46vo-0001-5484f417-e669-4879-acb5-01af145c9782,2019-12-01,2023-11-30,0
ocds-0c46vo-0001-c9859c01-b08b-475e-8cda-e2fc59d47871,2019-12-01,2022-11-30,0.0256750281369863
ocds-0c46vo-0001-b376f15f-5886-4682-b928-32ee9dd103d5,2019-12-01,2021-11-30,14.333349041095891
ocds-0c46vo-0001-acba7f99-fec7-47d1-be81-158a1bfe3e20,2019-12-01,2022-12-31,0.02496816679396092
ocds-0c46vo-0001-6862def7-e1ba-44ef-8f91-3a5b840d9a1c,2019-12-01,2024-11-30,0.9619739457831324
ocds-0c46vo-0001-33090c5d-71d2-484b-a268-a2b59c2be840,2019-12-01,2024-11-30,1.4535251416429353
ocds-0c46vo-0001-7e1892e0-614a-4210-bdbe-37f738474ad3,2019-12-01,2022-11-30,38.11779177287671
ocds-0c46vo-0001-61fd1195-e01a-4fa9-8d1d-a735ccd5bb9e,2019-12-01,2023-11-30,5.150005643835616
ocds-0c46vo-0001-cc776e10-acd8-4900-ac5f-dde4c897f02c,2019-12-01,2022-11-30,0.09333343561643835
ocds-0c46vo-0001-2e311ed7-94e1-472a-80fc-8788e8e091dd,2019-12-01,2021-12-31,0.03996938239159001
ocds-0c46vo-0001-80b57f0d-1c0a-4dce-a3e8-a6a2d9706e8e,2019-12-01,2021-11-30,663.3340602739727
ocds-0c46vo-0001-926b6e1c-b946-48ae-ba6d-78c3b115f534,2019-12-01,2021-11-30,0.06638757275342466
ocds-0c46vo-0001-f97b04af-42ea-4aed-bee0-1d87ab2f3a93,2019-12-01,2023-11-30,2.996669950684932
ocds-0c46vo-0001-b65437dd-e8be-493d-86b4-25828693f93b,2019-12-01,2021-11-30,0.1607864262041096
ocds-0c46vo-0001-a7c720ae-da0e-4dbb-bbd5-7fb19d824be9,2019-12-01,2024-11-30,2.3986882803943046
ocds-0c46vo-0001-ace4e6ec-018f-45e6-8ff7-d1a838a7ec74,2019-12-01,2025-11-29,0.044296115210301364
ocds-0c46vo-0001-7b7d9bdd-cf35-4baa-9a2e-256fa94a42bb,2019-12-01,2021-11-30,125.00013698630137
ocds-0c46vo-0001-b3e37bb4-ae09-469b-b288-cdab37a65c43,2019-12-01,2021-11-30,1.5833350684931509
ocds-0c46vo-0001-b316784d-040a-4c9b-ad97-071a9776f648,2019-12-01,2022-11-30,0.1891668739726027
ocds-0c46vo-0001-2739fd1a-f6d5-4ecd-bfb3-91e0e0a5b142,2019-12-01,2024-11-30,0.2873428669222344
ocds-0c46vo-0001-dc8ebba3-6207-435c-b694-4548935adb2d,2019-12-01,2021-11-30,0.12500013698630139
ocds-0c46vo-0001-05e8aafc-e552-41d5-8d3c-1a4bd8f003a2,2019-12-01,2022-11-30,0.3125003424657534
ocds-0c46vo-0001-0086efd3-29b1-40b6-b9bc-1978441d36be,2019-12-01,2022-11-30,16.666684931506847
ocds-0c46vo-0001-f8152a02-24f8-4abe-bdd4-f660c9de14ca,2019-12-01,2027-12-31,0.32147731707317073
ocds-0c46vo-0001-62c5b533-c500-41c8-9b4f-c9d2252f95cd,2019-12-01,2022-12-31,0.029174099467140318
ocds-0c46vo-0001-108eef70-056f-4067-9bc2-0939ba3642b3,2019-12-01,2022-12-31,0.02496816679396092
ocds-0c46vo-0001-11d763d9-c22a-4016-9df3-410b7786cd0f,2019-12-01,2024-11-30,0.058551314622124866
ocds-0c46vo-0001-5d486a67-79ff-42e9-ad3f-c596db24e0db,2019-12-01,2021-11-30,0
ocds-0c46vo-0001-21c3eed2-6729-4a0e-a432-f4b634f5ddc3,2019-12-01,2021-11-30,2.5000027397260274
ocds-0c46vo-0001-434b39fe-48f3-4a43-8750-9ee4f6e6d34e,2019-12-01,2022-11-30,0.16975018602739725
ocds-0c46vo-0001-4c7113a2-c471-4b5b-90ea-13f139319323,2019-12-01,2022-10-31,0.47007938839436614
ocds-0c46vo-0001-645401be-7d2b-4282-a300-3a5571409686,2019-12-01,2021-11-30,0.14250015616438358
ocds-0c46vo-0001-661fd788-e992-4df2-9152-67ec61643df7,2019-12-01,2023-11-30,139.70200143124933
ocds-0c46vo-0001-c4440f45-e76b-4c42-9d3c-537d207decc3,2019-12-01,2023-11-30,1.3970152809739727
ocds-0c46vo-0001-48eaf00a-3ef1-41d7-8a66-37b32d14770f,2019-12-01,2022-11-30,0.4166671232876712
ocds-0c46vo-0001-74f542fe-29b1-44a8-8738-e70ebc023573,2019-12-01,2021-05-31,0.41704798903107865
ocds-0c46vo-0001-a4741c93-3ef6-4ec3-b92b-81bdca79c7db,2019-12-01,2023-11-30,0.02182502391780822
ocds-0c46vo-0001-767f9db0-af6b-4f61-b1c4-ddb0e98e9bf3,2019-12-01,2022-12-31,0.02496816679396092
ocds-0c46vo-0001-3a674156-cbcf-4515-8dd3-3ddb775d68d0,2019-12-01,2028-12-31,0.20167793851717902
ocds-0c46vo-0001-ec92dacd-7405-45ee-ae15-6cb9a31e7589,2019-12-01,2021-11-30,0.041666712328767126
ocds-0c46vo-0001-bd32aac9-d92e-436b-b289-15b2eddeec95,2019-12-01,2024-12-31,0.31939991922455574
ocds-0c46vo-0001-df90cfa8-966c-4f72-9b8f-f69a321c412e,2019-12-01,2022-11-30,10.500011506849313
ocds-0c46vo-0001-1fc5ba74-e60e-41ce-9a49-cd245ca64152,2019-12-01,2024-11-30,0.2242107239868565
ocds-0c46vo-0001-afeb2f24-f46d-47bc-8efd-37d4cb7e2a6d,2019-12-01,2022-11-30,2.1713857129315066
ocds-0c46vo-0001-a4d8bcd8-86ee-4ede-a8ff-0f6bc7db8179,2019-12-01,2021-11-30,14.166682191780822
ocds-0c46vo-0001-ee6dfeb4-e27f-451c-b194-b472b1fd900f,2019-12-01,2023-11-30,0.016560018147945207
ocds-0c46vo-0001-452c2a51-1549-4d3b-be97-5a9e961f5522,2019-12-02,2021-12-01,0.687572420169863
ocds-0c46vo-0001-9b7840e7-6bb5-4872-9bca-a163f9113c0f,2019-12-02,2027-12-01,0.42954086785347484
ocds-0c46vo-0001-b343c0b7-8706-4624-843f-33171d560ecd,2019-12-02,2021-08-31,1.60688851645768
ocds-0c46vo-0001-e46177ca-0e02-4047-893f-a3081f9f6b5b,2019-12-02,2021-12-01,0.4912505383561644
ocds-0c46vo-0001-758f6f79-7b8c-4727-a6d0-2c8a597328aa,2019-12-02,2022-12-01,0.10888900821917807
ocds-0c46vo-0001-73f510e0-3fb1-45af-8dd9-aa524a60a8fa,2019-12-02,2021-12-01,0.020833356164383563
ocds-0c46vo-0001-7c726588-4bcc-4044-b628-df490f882ce4,2019-12-02,2021-12-01,0.010426261426027398
ocds-0c46vo-0001-d87ab5f3-e6f3-4bb0-90a8-817247042abb,2019-12-02,2024-12-02,0.2663750410509031
ocds-0c46vo-0001-c6f4dbd4-2fa3-451c-8c7c-b915d179d175,2019-12-02,2021-12-01,0.07314924683013699
ocds-0c46vo-0001-a553fe9f-419b-48eb-b29a-44e0b377f101,2019-12-02,2021-08-31,1.8070437514796238
ocds-0c46vo-0001-e2312149-1213-4603-bcd5-e9dd8edae689,2019-12-02,2023-07-03,1.249199229946524
ocds-0c46vo-0001-ed2d2ee5-07c2-4067-9ed2-f4e8caf30409,2019-12-02,2022-11-30,0.23465900182815355
ocds-0c46vo-0001-cdc51e27-4479-4b0c-9033-07c34d5bc536,2019-12-02,2024-12-02,1.2012715226272577
ocds-0c46vo-0001-40020be6-f5ac-4ffb-8156-2a7ecf79d00e,2019-12-02,2022-11-30,0.10985044031078611
ocds-0c46vo-0001-b2c84fb3-5373-4e6d-89ac-3a6c51584274,2019-12-02,2024-12-01,0.5397048630887185
ocds-0c46vo-0001-1039dd30-d090-405a-a62c-cc2701b07a76,2019-12-02,2021-12-01,15.000016438356166
ocds-0c46vo-0001-6304e92e-3b98-4cb5-8b4d-f18e6b3926e0,2019-12-03,2026-10-31,0
ocds-0c46vo-0001-bbc0f074-b4b7-4b6b-b07c-1472c9cbf386,2019-12-04,2022-12-03,0.8666676164383561
ocds-0c46vo-0001-6885e82c-43de-4a7f-ad55-223a54bb11e6,2019-12-05,2022-08-31,0.9125009999999999
ocds-0c46vo-0001-4adc11f4-6d3e-44e9-b57e-d31618f347e2,2019-12-05,2022-08-31,0.9125009999999999
ocds-0c46vo-0001-e158d81a-1aad-435a-a16c-a41f9fe9f99c,2019-12-06,2023-12-04,52.119088416723784
ocds-0c46vo-0001-67c7d29b-99d0-4e54-bd0d-1d8d8098ddf1,2019-12-06,2021-12-31,0.09831160244761905
ocds-0c46vo-0001-d17a0813-88e1-4e9f-acb8-8ac14f5b5f80,2019-12-06,2023-12-05,0.10416678082191781
ocds-0c46vo-0001-9520f837-0e37-4867-a32e-1dacfeadb395,2019-12-06,2024-03-01,0.31557080478345184
ocds-0c46vo-0001-edbf076c-19b3-4351-8213-fb8106013266,2019-12-06,2023-12-05,0.07834043585243837
ocds-0c46vo-0001-94799377-31d6-434f-9c40-4850605038c2,2019-12-07,2021-04-30,0.3853163699764706
ocds-0c46vo-0001-252dc30e-7b3d-47bb-b8ab-ec5eb4de8353,2019-12-07,2021-04-30,5.0573495210529416
ocds-0c46vo-0001-a9b57490-381e-4cdb-b208-de3c0fd71fd1,2019-12-09,2021-03-31,0.422524870292887
ocds-0c46vo-0001-46eafe2b-d36f-4d12-b6eb-a1c7e5901289,2019-12-09,2024-12-08,0.06851419976451259
ocds-0c46vo-0001-2d225ba2-36bc-4701-82c8-3c1f0418d1ba,2019-12-09,2022-10-31,0.03273320364238411
ocds-0c46vo-0001-d48a5c98-fac2-4fa4-b6c7-72e71180a9eb,2019-12-09,2023-12-08,0.017708352739726027
ocds-0c46vo-0001-651a038e-da43-4025-aa60-c137d4e00953,2019-12-09,2022-12-30,0.272307072515667
ocds-0c46vo-0001-0f74eac9-610b-4159-9d9b-111eb5cfc3b8,2019-12-09,2024-07-31,2.5791066
ocds-0c46vo-0001-e67b5af9-a93e-4b60-9067-efbcae8aa121,2019-12-09,2021-12-08,0.15925017452054796
ocds-0c46vo-0001-1d476269-6913-4dbb-8cb4-b57aaa2b2065,2019-12-09,2023-12-08,0.052083390410958906
ocds-0c46vo-0001-c187c757-298b-44b8-82e4-ce67316d16e4,2019-12-10,2021-08-31,0.6868206733142856
ocds-0c46vo-0001-c4468bb8-1e74-4893-b49e-77a65b148a15,2019-12-10,2021-03-19,0.015453645967741934
ocds-0c46vo-0001-5aad5ef6-d37e-449b-ab1a-ffd6978fa2d1,2019-12-12,2022-03-31,1.9283590329107143
ocds-0c46vo-0001-cfb1a41c-6a51-4445-a99a-72f985a08cc7,2019-12-12,2024-12-11,2.8784259364731652
ocds-0c46vo-0001-cc188122-7d70-489f-a978-9d5ad5f9a46a,2019-12-12,2021-07-31,1.0613746974874372
ocds-0c46vo-0001-2b43ec0c-92b0-41ab-90ba-1f795c632b19,2019-12-12,2022-03-31,1.3898693802857143
ocds-0c46vo-0001-b6a8272c-56fb-45a6-9ffd-b97dd5fce7e4,2019-12-12,2024-03-31,0.6970090388287714
ocds-0c46vo-0001-1e2b87d5-fab3-47b4-a7ab-27e7b8c998c3,2019-12-12,2023-08-31,1.3318375420206185
ocds-0c46vo-0001-1d0f6a90-7c2e-4062-bfc8-fd50cefee017,2019-12-13,2023-12-12,6.475007095890412
ocds-0c46vo-0001-706e5191-85de-403a-a8a8-ffefa51c1cb1,2019-12-13,2022-12-30,2.9104928571428568
ocds-0c46vo-0001-fcbaf3ae-3c60-49a3-8a10-0a994241227e,2019-12-15,2023-11-30,0.42070124481327803
ocds-0c46vo-0001-b7f68ff3-0536-43af-a805-4c40d3e758b1,2019-12-16,2022-12-15,0.02291558066849315
ocds-0c46vo-0001-c5c7f325-b99b-4a35-84d9-89bdbd08965e,2019-12-16,2023-11-03,2.3964412722143864
ocds-0c46vo-0001-631e1b8b-d6cf-498a-b5f0-3076a1e480dd,2019-12-16,2021-03-31,0.7549282866242039
ocds-0c46vo-0001-97fe013c-6d33-407d-94a1-509649b97188,2019-12-16,2024-12-16,0.10207824541871921
ocds-0c46vo-0001-cda34728-dc0a-42f1-88ae-6fc210ffc05b,2019-12-16,2023-12-31,0.09334594663963414
ocds-0c46vo-0001-0690e99f-d2e0-4796-87f5-232308ee1417,2019-12-16,2024-12-15,0.0497228091456736
ocds-0c46vo-0001-75a62d89-dbb0-40bd-bde5-74fcf9115448,2019-12-16,2022-12-15,0.029820032679452053
ocds-0c46vo-0001-c50ed5ae-0019-4afd-b3a3-a0278b248aad,2019-12-16,2023-12-15,0.3666670684931507
ocds-0c46vo-0001-122f1abb-53e1-4a1f-96e3-00db063628a8,2019-12-16,2022-12-17,0.0510179835916135
ocds-0c46vo-0001-b88c5aa6-60dd-4dee-8af3-3a024561939b,2019-12-16,2022-12-16,0.8880832725109489
ocds-0c46vo-0001-4f52053c-8e7c-4f92-8493-e87e63974de4,2019-12-16,2022-03-31,6.869226028708134
ocds-0c46vo-0001-99179985-6d41-4561-a0bb-57a9e555b02e,2019-12-16,2021-08-31,3.490199337692308
ocds-0c46vo-0001-85583f9d-d95c-4da6-a352-b0cdf866c8c4,2019-12-16,2023-12-12,4175.250514756349
ocds-0c46vo-0001-57c34cc7-a567-4b66-821f-5969744ff3ea,2019-12-17,2023-08-31,2.9317382461197337
ocds-0c46vo-0001-0b20a75e-a267-48b2-b90a-41890125ea9c,2019-12-17,2021-03-31,0.3028726723404255
ocds-0c46vo-0001-1648b9f7-b96e-41ab-9abf-329a1a91f890,2019-12-18,2023-12-17,0.12433057375253426
ocds-0c46vo-0001-1debd074-02e6-4bf7-b80b-9a050ad1d069,2019-12-18,2022-12-17,0.015775364510273972
ocds-0c46vo-0001-8745c5c7-3df1-4f48-9135-9139446266c1,2019-12-18,2024-12-15,0.20010986842105263
ocds-0c46vo-0001-cc1c588d-4def-4bf0-ba76-17ea1a519736,2019-12-19,2022-12-18,0.053952559126027394
ocds-0c46vo-0001-bceed121-32d9-4ded-821a-43cc456e16d3,2019-12-20,2021-12-19,0.046077133828767124
ocds-0c46vo-0001-57f98286-024d-472e-9d14-a0aa23bd4364,2019-12-20,2024-12-19,0.07076752586935925
ocds-0c46vo-0001-83dbc995-c9bf-40e3-bf1b-2f77bcbb6357,2019-12-20,2022-12-12,0.024840491376838233
ocds-0c46vo-0001-fefe9aee-b3cf-46bc-916b-82a5d1852f4f,2019-12-20,2022-12-19,0.004977783232876712
ocds-0c46vo-0001-4bc20c44-4039-43c5-9df8-99adfea7d87f,2019-12-22,2021-12-21,0.1084155354780822
ocds-0c46vo-0001-2335c4ff-c0f6-4d42-8098-3f77c09f11a7,2019-12-27,2023-12-26,0.05368144632891781
ocds-0c46vo-0001-7c6338d9-c047-41f9-a43a-346e97b52eba,2019-12-30,2023-06-01,0.2685076201152922
ocds-0c46vo-0001-f29ff379-52d1-4bda-8759-a5cfd70fed7f,2019-12-31,2022-12-30,0.003166670136986301
ocds-0c46vo-0001-bdaffca1-c4be-462c-9171-886d09849167,2020-01-01,2021-12-31,0.095502604660274
ocds-0c46vo-0001-183aaae8-d891-40ff-8d64-c17b01b8b67a,2020-01-01,2022-12-31,0.1333334794520548
ocds-0c46vo-0001-72040e51-9de6-4c56-89be-e20b02a12aab,2020-01-01,2021-12-31,1.5000016438356165
ocds-0c46vo-0001-d76cc9d3-f6d5-4baa-acbf-674c27adfdde,2020-01-01,2021-12-31,5.625006164383562
ocds-0c46vo-0001-a81b5628-5954-4409-b6f7-8aed8137920c,2020-01-01,2021-12-31,0.8011908780164385
ocds-0c46vo-0001-7e37d20a-f8b2-4437-99ca-f9161800d982,2020-01-01,2025-12-31,1.6659078046554086
ocds-0c46vo-0001-4f38c499-227d-4c58-bb36-c3c2ae8100bb,2020-01-01,2023-12-31,11.250012328767124
ocds-0c46vo-0001-b4e9cdca-a44d-4e2b-abc4-c9d97b59293f,2020-01-01,2022-12-19,0.022468476454293628
ocds-0c46vo-0001-0ab40139-522c-4af6-a02b-30a9dfb90716,2020-01-01,2023-12-31,1.2500013698630137
ocds-0c46vo-0001-df4b3d35-bbd5-44a2-876b-2283f15ecb29,2020-01-01,2022-12-31,0.2300002520547945
ocds-0c46vo-0001-90cdb7a9-0b02-4336-b5b6-44a1712abe04,2020-01-01,2026-12-31,0.07818377112676056
ocds-0c46vo-0001-a51c604d-d72d-4e77-b47f-eda966a16e79,2020-01-01,2025-12-31,0.46990539097215883
ocds-0c46vo-0001-408db746-1968-4e52-8088-cf06c16005d4,2020-01-01,2021-07-31,0.047443726169844026
ocds-0c46vo-0001-507f6c1c-edf6-4629-9bed-a68a385037c1,2020-01-01,2023-12-31,3.3786118275842467
ocds-0c46vo-0001-58ed5a93-29a3-499a-91f1-56e7c9707628,2020-01-01,2023-06-30,0.17770885462382446
ocds-0c46vo-0001-cea12f4e-bce0-4fd9-8000-7dfc6d44e3f5,2020-01-01,2023-12-31,0.08000008767123287
ocds-0c46vo-0001-e912d9b3-aa40-4ae1-82b3-3f17842b3be5,2020-01-01,2021-12-31,0.014166682191780824
ocds-0c46vo-0001-da46f8d3-47f1-4c00-9b3b-9ee14c165147,2020-01-01,2023-12-31,0.008812509657534247
ocds-0c46vo-0001-f8c20a98-78fa-4648-8b07-d49a31cf65d6,2020-01-01,2023-12-31,0.06250006849315069
ocds-0c46vo-0001-6c2aa617-2c2c-4f19-8246-a33a2557e6de,2020-01-01,2022-12-31,0.09354843585205479
ocds-0c46vo-0001-1a72672f-16b5-4ff8-a9fd-9446633abf78,2020-01-01,2022-12-16,0.9673820207916666
ocds-0c46vo-0001-aafccbf2-2374-4ecb-b596-d29486d31157,2020-01-01,2023-12-31,0.8333342465753425
ocds-0c46vo-0001-c1634f89-2d8d-464f-ae3b-e4becbdcc2bc,2020-01-01,2021-06-06,0
ocds-0c46vo-0001-2df35f74-70a1-4fc0-81dc-207addbeb346,2020-01-01,2021-01-31,0
ocds-0c46vo-0001-8debe4f9-d88d-4e98-9687-0887f54c7f9d,2020-01-01,2021-12-31,0
ocds-0c46vo-0001-4a5713a5-0fcd-4c4a-8e09-0607feb52d6a,2020-01-01,2023-12-31,5.000005479452055
ocds-0c46vo-0001-d7bc0a19-b565-4ec6-b960-886b47e49045,2020-01-01,2023-06-30,0.17770885462382446
ocds-0c46vo-0001-40b9b52e-aa19-48d2-a411-9778952686dc,2020-01-01,2023-12-31,0.010208344520547946
ocds-0c46vo-0001-5e640079-fcb7-4298-9a57-545b6c0e7380,2020-01-01,2023-12-31,0.14375015753424658
ocds-0c46vo-0001-6ccddfcb-f5ca-46d0-aef4-cca6d1020cb8,2020-01-01,2022-03-31,0.12519068597560976
ocds-0c46vo-0001-09584d68-e5fb-47bd-b66d-de8c5c956478,2020-01-01,2022-12-31,0.45312787991128767
ocds-0c46vo-0001-337af8c1-ad50-4878-ad37-c8c4e029c32d,2020-01-01,2022-12-31,0.2200002410958904
ocds-0c46vo-0001-008a37d4-b45b-4417-9b1a-3e584459153d,2020-01-01,2022-12-31,0.9022509887671233
ocds-0c46vo-0001-0463dbd6-f81c-47ea-bff1-a92657ace2af,2020-01-01,2025-12-31,0.10411923779096303
ocds-0c46vo-0001-38501b92-78fd-4a59-8212-07b0e8db6533,2020-01-01,2022-12-31,0.06642090612328767
ocds-0c46vo-0001-00b22edb-ce72-4c04-aad7-254dff1e007f,2020-01-01,2023-03-31,0.29030622531645567
ocds-0c46vo-0001-bb1ea2ab-ebac-4632-985c-78f6e870a67a,2020-01-01,2021-12-31,0.1000001095890411
ocds-0c46vo-0001-8539138b-22ea-4347-8206-87cc94498dff,2020-01-01,2023-12-31,0.020833356164383563
ocds-0c46vo-0001-2addfd5b-1fb6-4928-be13-9bd2c11d8a88,2020-01-01,2025-03-31,0.021132075350480166
ocds-0c46vo-0001-d5c94ddf-8c2d-456e-a7bb-62fcdc15a524,2020-01-01,2021-12-31,0.05000005479452055
ocds-0c46vo-0001-8efd5232-ecb1-47f7-b13d-085716856ac4,2020-01-01,2023-09-30,0.01600878947368421
ocds-0c46vo-0001-ff969eab-a59f-4f00-b51c-ff0be3e7048e,2020-01-01,2024-12-31,0.04330659284531763
ocds-0c46vo-0001-5ccb2b88-af60-405f-a730-2b6a7e0339ae,2020-01-01,2023-12-31,0.8260009052054795
ocds-0c46vo-0001-6516d22f-01fe-4877-9398-236b530b086f,2020-01-01,2021-03-31,2.7274755164835165
ocds-0c46vo-0001-623bc4bd-895d-4c7e-bf82-2832c68ed96c,2020-01-01,2023-12-31,0.0825000904109589
ocds-0c46vo-0001-6e1501bf-7d2a-43a0-a8f6-90383f4ba3d9,2020-01-01,2022-12-31,0
ocds-0c46vo-0001-f21439b7-3ea5-4f42-97c1-df1f9e785161,2020-01-01,2025-12-31,0.011106052031036057
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-38ce81c8-8b32-4b8e-97bf-9d104cbc4038,2020-01-01,2024-03-31,15.44368347840232
ocds-0c46vo-0001-2fb8cc21-307f-47b5-946f-924d0acfc2c8,2020-01-01,2023-11-30,6.3855913226032195
ocds-0c46vo-0001-79548d44-96d3-469d-aa7d-d4f2f1869455,2020-01-01,2024-12-31,2.665209200438116
ocds-0c46vo-0001-4c748b18-7d17-49a2-b9a3-54e1ae358056,2020-01-01,2021-08-31,8.980750795855263
ocds-0c46vo-0001-312def46-3ce0-40d8-96ea-1f03ea34954a,2020-01-01,2024-12-31,3.498087075575027
ocds-0c46vo-0001-52e729b8-344d-4b54-822d-c5170782d1d0,2020-01-02,2027-01-01,0.34272338028169014
ocds-0c46vo-0001-7382b310-7c75-415d-861d-b46372c77277,2020-01-02,2030-12-31,0.1136081922310757
ocds-0c46vo-0001-04cb79a1-3ac5-49c3-b9b5-4beda751df2e,2020-01-02,2023-01-02,0.027083074083941606
ocds-0c46vo-0001-baa864ac-ab4a-4fe9-85f1-0f7a7ede1dbd,2020-01-02,2024-01-01,13.130014389041097
ocds-0c46vo-0001-a1a54e95-107c-42f5-9ecd-06df8c86d508,2020-01-02,2023-01-01,0.02380002608219178
ocds-0c46vo-0001-6e301154-9c2a-48f1-80b9-b4a7135bcc5a,2020-01-03,2021-04-30,0.3694904842857143
ocds-0c46vo-0001-050bd54f-2af4-4036-ad15-6d857f8498c1,2020-01-03,2022-12-31,0
ocds-0c46vo-0001-b094c090-b51d-4dfc-9ff3-7ff9e1d77fb4,2020-01-03,2021-07-02,0.015041225274725277
ocds-0c46vo-0001-b68d6528-1566-4a3d-ace0-2a62f71afdff,2020-01-03,2024-01-02,5.783339671232878
ocds-0c46vo-0001-b0d67294-904b-41ed-a6be-25756acc11a7,2020-01-05,2025-01-04,0.6919391139841183
ocds-0c46vo-0001-c1866f8d-637d-429d-ac68-57d2367f6503,2020-01-06,2025-07-31,1.6098779816606
ocds-0c46vo-0001-17040bbb-f43a-4823-a646-ee13c00a6606,2020-01-06,2021-07-31,1.9448395439160837
ocds-0c46vo-0001-6faae60f-5e40-437d-bb8d-83b9433b0f5d,2020-01-06,2024-12-25,6.48113454971286
ocds-0c46vo-0001-665f1b85-bd9d-489f-979e-91e5672376a9,2020-01-06,2021-08-31,1.1439887329552239
ocds-0c46vo-0001-e1ef1884-8b43-4ed1-9e25-a1c55244131f,2020-01-06,2023-12-01,0.02049125052631579
ocds-0c46vo-0001-a9f8c2f8-cf0c-4bae-a1fb-cb1d575c26c3,2020-01-06,2024-01-05,0.37500041095890413
ocds-0c46vo-0001-28787819-a0c2-4f5f-8785-b35bf7725d8a,2020-01-06,2024-01-06,0.7869618480492813
ocds-0c46vo-0001-ab155668-77a2-4e08-8180-def419bf855c,2020-01-06,2023-01-05,0.021765301630136985
ocds-0c46vo-0001-405dfbe9-345e-49ef-b8c4-58efc5aef59f,2020-01-06,2023-01-05,0.14285515655342465
ocds-0c46vo-0001-361e6afc-fdc4-4683-82e2-6d20a65614a4,2020-01-06,2023-01-05,20.83335616438356
ocds-0c46vo-0001-b755f8f7-80a4-4fd9-96e6-9b44638e381f,2020-01-06,2023-01-05,0.9068259937808217
ocds-0c46vo-0001-b0c2f20f-254d-44f0-b17b-46aefbcd905f,2020-01-06,2021-07-31,0.9609847943916083
ocds-0c46vo-0001-04aadd63-0c78-497f-8f7c-c16b6789cf2e,2020-01-06,2024-01-05,54.3750595890411
ocds-0c46vo-0001-80f6710c-8787-45d4-bbff-09b484860d0a,2020-01-06,2023-01-05,0.8571459393369862
ocds-0c46vo-0001-00a1e2f7-f43b-4266-8ad7-7327670115f9,2020-01-06,2021-08-31,0.44202099269791045
ocds-0c46vo-0001-5b9feb86-0599-44b7-987a-2d9826eef4ea,2020-01-06,2024-07-31,1.0239924291366906
ocds-0c46vo-0001-374b2f7f-5e26-4a65-af51-d03f58b3614c,2020-01-06,2024-12-31,7.043210515393344
ocds-0c46vo-0001-436ddf25-1c33-4f1f-b63d-f08c6f89752e,2020-01-06,2022-07-31,2.8124118334258275
ocds-0c46vo-0001-82bf2f68-fa49-4821-be6d-3fd26fdd94e0,2020-01-06,2022-07-31,1.8312460388598506
ocds-0c46vo-0001-51bb1e42-125b-4bf3-b496-f489d3350a66,2020-01-06,2024-12-25,7.144904569142281
ocds-0c46vo-0001-56229720-fad1-45b0-a82e-7056ad24104d,2020-01-06,2021-02-26,0.1529806832374101
ocds-0c46vo-0001-60730e05-690e-43ec-8102-5f3039a8a51b,2020-01-06,2024-12-25,15.741168132119007
ocds-0c46vo-0001-544449cf-a7bb-4363-8752-caf21d512574,2020-01-06,2025-07-31,1.823879888588293
ocds-0c46vo-0001-4de6894b-5800-439b-9b20-749c8e1399c7,2020-01-06,2024-10-31,3.739595007272727
ocds-0c46vo-0001-0511b9ed-df28-4f6c-8fd5-a9462eaff1d9,2020-01-06,2023-01-05,3.9638443439342463
